==42908== NVPROF is profiling process 42908, command: ./Stencil2D -s 1
==42908== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==42908== Profiling application: ./Stencil2D -s 1
==42908== Profiling result:
==42908== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"dram_write_throughput","Device Memory Write Throughput",24.408879GB/s,64.913038GB/s,44.494175GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"tex_cache_throughput","Unified Cache Throughput",152.086898GB/s,157.059466GB/s,154.914833GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",148.791449GB/s,153.645444GB/s,151.532869GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",143.140610GB/s,147.820674GB/s,145.802196GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"l2_read_throughput","L2 Throughput (Reads)",155.689876GB/s,160.740547GB/s,158.556409GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"l2_write_throughput","L2 Throughput (Writes)",143.186041GB/s,147.867590GB/s,145.848980GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"sysmem_write_throughput","System Memory Write Throughput",17.892576MB/s,18.477584MB/s,18.225161MB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"shared_load_throughput","Shared Memory Load Throughput",1030.612394GB/s,1064.308852GB/s,1049.775812GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"shared_store_throughput","Shared Memory Store Throughput",178.925763GB/s,184.775842GB/s,182.252745GB/s
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"gld_efficiency","Global Memory Load Efficiency",76.785714%,76.785714%,76.785714%
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"gst_efficiency","Global Memory Store Efficiency",80.000000%,80.000000%,80.000000%
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"tex_cache_transactions","Unified Cache Transactions",43520,43520,43520
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_sp","Floating Point Operations(Single Precision)",2883584,2883584,2883584
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",1572864,1572864,1572864
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",524288,524288,524288
"Tesla P100-SXM2-16GB (2)","void StencilKernel<float>(float*, float*, int, int, float, float, float)",266,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",262144,262144,262144
