==18698== NVPROF is profiling process 18698, command: ./NeuralNet -s 1
==18698== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==18698== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==18698== Profiling application: ./NeuralNet -s 1
==18698== Profiling result:
==18698== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",71.111111%,90.000000%,80.930233%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"dram_read_throughput","Device Memory Read Throughput",364.217326MB/s,895.209114MB/s,646.583761MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"dram_write_throughput","Device Memory Write Throughput",370.284061MB/s,1.821468GB/s,1.006458GB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"tex_cache_throughput","Unified Cache Throughput",382.905622MB/s,804.682349MB/s,602.124542MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",382.905622MB/s,854.974997MB/s,627.213078MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",382.905622MB/s,905.267643MB/s,652.301618MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_read_throughput","L2 Throughput (Reads)",1.271366GB/s,1.777924GB/s,1.553333GB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"l2_write_throughput","L2 Throughput (Writes)",507.349950MB/s,1.011747GB/s,782.761999MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sysmem_write_throughput","System Memory Write Throughput",46.506519MB/s,51.480394MB/s,50.176757MB/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"gld_efficiency","Global Memory Load Efficiency",62.500000%,88.235294%,75.367647%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"gst_efficiency","Global Memory Store Efficiency",62.500000%,83.333333%,72.916667%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"tex_cache_transactions","Unified Cache Transactions",40,80,60
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_dp","Floating Point Operations(Double Precision)",1100,3300,2200
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",100,300,200
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",500,1500,1000
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_sp","Floating Point Operations(Single Precision)",900,2700,1800
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",200,600,400
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",200,600,400
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",300,900,600
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",300,900,600
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_executed","Instructions Executed",530,530,530
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_issued","Instructions Issued",560,562,560
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",3.545102%,38.256938%,15.855055%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",6.924182%,12.937013%,10.556114%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_memory_dependency","Issue Stall Reasons (Data Request)",17.325573%,39.738229%,28.922888%
